['Fifth Third Bank'],"GENERAL FUNCTION: Selected candidates are intended to become a Retail Personal Banker I
after completing a 4-8 week on-boarding and education program that includes rotations in
Operations and Sales & Service. There will be a certification at the conclusion of the program to
provide selected candidates the opportunity to demonstrate skills necessary to successfully
perform a role within the Retail Personal Banker job family.
The Personal Banker I is a Financial Center position focused on using the consultative sales
process to proactively identify and meet the financial needs of customers or prospects. The
Personal Banker I maintains focus on acquiring new households and/or deepening existing customer
relationships through a variety of activities, including but not limited to lobby leadership (Financial
Centers) or aisle time (Bank Marts) and tele-consulting. This role is responsible for processing
teller transactions as well as working as a member of the platform staff.
Responsible and accountable for risk by openly exchanging ideas and opinions, elevating
concerns, and personally following policies and procedures as defined. Accountable for always
doing the right thing for customers and colleagues, and ensures that actions and behaviors drive
a positive customer experience. While operating within the Bank's risk appetite, achieves results
by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.
ESSENTIAL DUTIES & RESPONSIBILITIES:
Sales/Goals Function:
o Use the consultative sales process and Financial Needs Assessment to build a thorough
customer profile and identify current and future financial needs.
o Maintain an in-depth knowledge of Retail consumer and small business products/services and
recommend appropriate solutions using our value proposition.
o Utilize CAMP and other approved Marketing tools to proactively reach out to customers and
set appointments for periodic financial reviews.
o Primarily focused on cross-selling to existing customer base and engaging in outside sales
activities (i.e. Membership Advantage onsite presentations, business sales calls, community
financial literacy events, etc.) as directed.
o Establish close working relationships with assigned Business Partners (Mortgage, Small
Business, Commercial and Investment), referring customers when appropriate to provide timely,
and holistic financial solutions.
o Consistently meet/exceed customer experience and individual/team production goals and
enhance year-over-year revenue growth as measured by the Financial Center P&L.
o Provide guidance to CSRs with respect to the sales and referral process.
Customer Service:
o Promote customer satisfaction with a friendly, helpful demeanor and professionalism.
o Act with confidence by answering customer questions and owning customer issues.
o Maintain a position of trust and responsibility by keeping all business confidential.
o Follow the Bancorp Code of Business Conduct and Ethics and other related policies,
maintaining ethical behavior at all times.
Bank Operations:
o Adhere to established policies and procedures while opening/servicing the full range of Retail
products.
o Participate in the consumer loan and bankcard process, owning sourced loans from application
through closing.
o Participate in the opening/closing process of the Financial Center or Bank Mart as directed by
the Financial Center Manager.
o Keep up to date on Retail procedures in place to mitigate fraudulent activity and unnecessary
risk or exposure.
SUPERVISORY RESPONSIBILITIES: None.",Retail Personal Banker Associate I,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Tennessee
['Fifth Third Bank'],"GENERAL FUNCTION: The Financial Center Manager (FCM) is responsible for leading and coaching a team that drives consistent operating rhythms and execution of customer onboarding and ongoing relationship management. Works to actively strengthenthefinancial center's book of business while providing an exceptional customer experience. Provides direction and oversight to the sales and service support, daily operations, and staffing needs, etc. to ensure high level of quality. Each financialcenteris tiered based on factors such as the number of households, revenue and opportunity. The FCM is accountable for the sustainment and growth of the business. The FCM will promote business growth through the development of deposits, assets,fee-basedservices and the development and retention of new and existing consumer and business customers.
Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues, and ensuresthatactions and behaviors drive a positive customer experience. While operating within the Bank's risk appetite, achieves results by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.

ESSENTIAL DUTIES & RESPONSIBILITIES:
.Deepen Consumer and Small Business customer relationships by providing a memorable customer experience
.Demonstrate and maintain a working knowledge about Fifth Third's products, services, processes, and internal resources to stay informed, guide and lead the team
.Lead by example through consistent use of the consultative sales process to proactively identify the financial needs of the current or prospective customers and recommend the appropriate solutions to meet those needs
.Deliver an integrated book of business strategy in which all customers, through all channels, have a Financial Needs Assessment (FNA) and are assigned to the best banker for proactive ongoing support
.Responsible for sourcing, developing, coaching and leading a team that reinforces our Core Values and business strategies
.Cultivate a One Bank culture that proactively collaborates with business partners
.Participate in activities that benefit the communities we serve
.Follow the Bancorp Code of Business Conduct and Ethics and other related policies and procedures, modeling the ethical behavior expected from every employee
.Additional duties as assigned

SUPERVISORY RESPONSIBILITIES: Provides employees timely, candid and constructive feedback; assisting in the development of employees to their full potential and provides challenging opportunities that enhance employee career growth; recognize andrewardemployees for accomplishments. Assist in the development of appropriate talent pool to ensure adequate bench strength and succession planning.",Financial Center Manager II - Chicago Heights,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Illinois
['Fifth Third Bank'],"Schedule: M-F 9:30-6:30PM w/rotating Saturday 8:30AM-5PM
GENERAL FUNCTION: Supervising, coordinating and directing the daily operation of a team of non-exempt Disputes Service Specialists who handle incoming customer calls. Supervises the initiating, analyzing and decision making on customer disputes withthegoal of preventing losses to the customer and to the bank.

Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues, and ensures thatactions and behaviors drive a positive customer experience. While operating within the Bank#s risk appetite, achieves results by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.

ESSENTIAL DUTIES AND RESPONSIBILITIES:
. Achievement of personal, team and department performance and financial objectives.
. Conduct Call Monitoring, via NICE and side by side observations. Provide meaningful feedback via coaching sessions with actionable results.
. Identify gaps in service and proposing solutions improve the customer experience.
. Recommend system modifications for process improvements.
. Monitor daily staff levels, production output of the staff, and front line quality review of input/output.
. Manage team performance and develop and implement strategies to exceed department Key Performance Metrics.
. Handle escalated calls from external/internal customers and resolve complex issues involving fraudon-fraud transactions and evaluating risks.
. Partner with various Lines of Business throughout the bank to identify synergies, render consistent, accurate claim decisions, and resolve complex customer cases.
. Conduct staff meetings, and daily team huddles to insure team is kept up to date on changes.
. Additional duties as assigned.

SUPERVISORY RESPONSIBILITIES: Responsible for providing employees timely, candid and constructive performance feedback; developing employees to their fullest potential and provide challenging opportunities that enhance employee career growth;developingthe appropriate talent pool to ensure adequate bench strength and succession planning; recognizing and rewarding employees for accomplishments.",Disputes Servicing Supervisor - 1st Shift w/Saturday Rotation,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Michigan
['Fifth Third Bank'],"GENERAL FUNCTION: Provide excellent customer care to customers regarding daily transactions,
addressing inquiries, and problem resolution, in accordance with Fifth Third Bank policies. Refer
customers to the appropriate business partner for products and services uncovered during business interactions and/or conversations.

Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues, and ensuresthatactions and behaviors drive a positive customer experience. While operating within the Bank#s risk appetite, achieves results by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.

ESSENTIAL DUTIES & RESPONSIBILITIES:
. Customer Experience Function:
o Promote good customer experience by consistently providing best in class customer satisfaction by adhering to and applying customer experience key behaviors in a friendly demeanor, exemplifying a can-do attitude, and portraying awillingnesstohelpat all times.
o Have a developed rapport with the customer base and have knowledge of account ownership.
o Act with confidence by answering and/or finding answers to customer questions and finding solutions to customer issues; be responsive and timely with correspondence and problem resolution.
o Maintain a position of trust and responsibility by keeping all customer business confidential.
o Follow the Bancorp Code of Business Conduct and Ethics and other related policies, maintaining ethical behavior at all times.

. Operations Function:
o Perform daily office responsibilities, working with the platform team, to maintain the efficient operation of the office.
o Maintain a balancing record that is in line with policy and have the ability to find and correct outages and to enlist help as needed.
o Maintain knowledge of the bank policies and financial center procedures, and take responsibility to keep up to date on any changes.
o Handle consumer and business customer problems with professionalism, directing more complex issues seamlessly to the Lead Customer Service Representative or other leadership as necessary.
o Demonstrate sound judgment in decision making, abiding appropriately to established guidelines and procedures.

. Referrals Function:
o Consistently meet or exceed sales referrals, as set by management.
o Actively involve self in daily huddles, sales meetings and staff meetings.
o Maintain a well-developed working knowledge of the complete line of Retail products and services offered, taking responsibility to keep up to date and request assistance for further development needs.
o Initiate conversations to uncover customer needs and effectively refer customers to business partners for the selling of bank products and services.
o Utilize appropriate tools for all referrals sent to business partners for tracking purposes.
o Consistent daily review of tools and dashboards for referral progression and monitoring of referral fulfillment to ensure proper disposition of referrals.
o Continuously increase knowledge and skills through self-motivation, formal education, seminars and in-house training.

SUPERVISORY RESPONSIBILITIES: None.",CSR / Teller - Newport FC - Part Time,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Kentucky
['Fifth Third Bank'],"GENERAL FUNCTION:

As part of the Systems Operations Support discipline, the Principal Platform Engineer will lead, review and propose operational support practices, projects and communication for new and existing operating software systems. This role servesasthepoint of contact for escalated support issues and provides training and direction to Senior and Lead Principal Platform Engineer. May coordinate activities of the Systems Operations team and assist in monitoring project schedules andcostswhereapplicable. Functions as technical lead and acts as liaison between business units and partners. Provides training, direction and support to team members. The Principal Platform Engineer will be recognized across the organizationforsystemsupport and operation expertise and sought as a resource for resolution or strategic contribution of complex systems operational problems.

Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues, and ensures that actions and behaviors drive a positive customer experience. While operating within the Bank's risk appetite, achieves results by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.

ESSENTIAL DUTIES & RESPONSIBILITIES:

1. Serve as technical resource providing guidance and support to less experienced team members.
2. Plan and execute system launches and scripting automations.
3. Prioritize and strategically lead application administration duties.
4. Manage vendor and offshore partner relationships and resolve escalated tickets.
5. Represent the team in all audit and risk compliance projects and provide guidance on processes and practice back to the team
6. On point to lay out the plan for the Disaster Recovery exercises and projects
7. Manage the responsiveness of the monitoring systems, capacity trends and plans.
8. Research and evaluate current system monitoring solutions in order to communicate potential upcoming needs
9. Demonstrates high level of knowledge in supporting systems for a line of business
10. Stay current on industry knowledge and trends as it pertains to job functions
11. Other duties as assigned.",Principal Platform Engineer,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Ohio
['Fifth Third Bank'],"Banking Customer Service Representative / Teller

Job Description
If you are a dynamic and driven Customer Service Representative who has the desire to advance your career with a stable and highly regarded financial institution, join our Customer Service team at Fifth Third Bank! We are seeking dedicated Banking Customer Service Reps to provide excellent customer service in daily transactions, customer inquiries and problem resolution in accordance with Fifth Third Bank policies. As a Banking Customer Service Rep with Fifth Third Bank, you will refer customers to the appropriate business partners for product and service needs uncovered during business transactions and/or conversations. You will also consistently meet and exceed sales referral goals as set by management, promote good customer relations with a friendly demeanor and willingness to help at all times and honor customer confidentiality.

Job Responsibilities
As a Banking Customer Service Rep with Fifth Third Bank, you will develop rapport with the customer base, greet them by name, be responsive and timely with correspondence and problem resolutions, process credit card applications and display a caring attitude. You will also continuously increase your professional knowledge and skill set through seminars and in-house training, act with confidence to find answers to customer questions and follow the Bancorp Code of Business Conduct and Ethics.

Additional responsibilities of the Banking Customer Service Rep include:
•Handling cash and processing customer transactions
•Initiating conversations with customers to uncover their needs and referring them to the appropriate business partners to meet personal and financial center referral and sales goals
•Personally maintaining a balancing record, finding and correcting errors and asking for help in this process as needed
•Handling customer issues with professionalism and seamlessly directing complex issues to management staff
•Maintaining up-to-date knowledge of financial center policies, procedures, products and services
•Performing daily office responsibilities alongside other staff members to maintain the efficient operation of the financial center.

Benefits
At Fifth Third Bank, we understand that our employees work tirelessly to provide customers with the best products and service possible. Therefore, we are proud to offer our Banking Customer Service Reps a generous compensation and benefits package. We also offer a quarterly bonus based on overall financial center customer service performance and a monthly bonus based on sales and referrals. We believe in promoting from within and offer extensive online and in-class training opportunities for Banking Customer Service Reps that wish to move up with us. In fact, you can start the training process to become a Lead Customer Service Representative as soon as you are hired!

Additional benefits for the Banking Customer Service Rep include:
•Medical, dental and vision insurance
•Fifth Third Wellness Rewards for completing certain wellness activities
•Matched 401(K) retirement plan
•Profit sharing program
•Employee stock purchase plan
•Basic and supplemental life insurance
•Paid time-off for vacation, holidays, sick time, medical appointments and jury duty with the option to purchase more vacation time during open enrollment
•Disability insurance
•Voluntary personal accident insurance
•Pre-tax flexible spending account for healthcare, dependent care and parking/transit
•Education assistance
•Adoption assistance
•Employee assistance program
•Pet insurance
•Special banking discounts and privileges",CSR / Teller - Graham Sq FC - Part-time,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Ohio
['Fifth Third Bank'],"GENERAL FUNCTION: Under general supervision, will provide optimal service to customers by supplying accurate account information and establishing expectations regarding disputed transactions. Responsible for initiating, analyzing and rendering decisionson customer disputes, with the goal of preventing losses to the customer and the bank.

Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues, and ensures that actions and behaviors drive a positive customer experience. While operating within the Bank#s risk appetite, achieves results by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.

ESSENTIAL DUTIES AND RESPONSIBILITIES:
. Handle customer calls utilizing discretion while balancing the risk between the Bank and the customer while researching and resolving customer disputed transactions via systematic input.
. Analyze and utilize all bank records available, including but not limited to Mobius, Fifth Third Direct, ACE, Raft, Canopy, Total Systems 1, Total Systems 2, PRISM, DVR, ACAPS, PEP+, Check Image Archive, Resolve Check, and the case management system tofacilitate a comprehensive review of unauthorized customer financial transactions.
. Request documentation of transactions from other departments, customers, merchants, and other financial institutions to formulate appropriate risk decisions.
. Assure that regulatory timeframes as well as internal Service Level Agreements are met to avoid compliance violations, which include, but are not limited to issuance of credit, reversal of fees, interest reimbursement, mailing appropriate notificationletters to customers, case closure timeframes, etc.
. Interact with the internal departments to identify trends/issues and offer recommendations for improvements to policy and procedures, as applicable.
. Specialist relies on instructions and pre-established guidelines to perform the functions of the job while referring exception cases to Supervisor/Manager.
. Additional duties as assigned.

SUPERVISORY RESPONSIBILITIES: None.",Disputes Servicing Specialist I,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Michigan
['Fifth Third Bank'],"GENERAL FUNCTION:
Selected candidates are intended to become a Retail Personal Banker II after completing a 4-8 week on-boarding and education program that includes rotations in Operations and Sales & Service. There will be a certification at the conclusion of theprogramto provide selected candidates the opportunity to demonstrate skills necessary to successfully perform a role within the Retail Personal Banker job family.

The Retail Personal Banker II role is a sales position with a primary focus on sales development and relationship building through the promotion of deposits, loans, fee-based services and the retention of customers. Responsible for selling a full rangeofbanking products and services to meet existing and prospective customer's needs, while providing specialized care and service to existing and prospective bank customers. Utilize and promote the consultative sales and service process, using theprescribedtools and interacting with the staff for referral activity.

Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues, and ensuresthatactions and behaviors drive a positive customer experience. While operating within the Bank's risk appetite, achieves results by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.

ESSENTIAL DUTIES & RESPONSIBILITIES:
Sales/Goals Function:
. Use the consultative sales process and Financial Needs Assessment to build a thorough customer profile and identify current and future financial needs.
. Maintain an in-depth knowledge of Retail consumer and small business products/services and recommend appropriate solutions using our value proposition.
. Utilize CAMP and other approved Marketing tools to proactively reach out to customers and set appointments for periodic financial reviews.
. Primarily focused on cross-selling to existing customer base and engaging in outside sales activities (i.e. Membership Advantage onsite presentations, business sales calls, community financial literacy events, etc.) as directed.
. Establish close working relationships with assigned Business Partners (Mortgage, Small Business, Commercial and Investment), referring customers when appropriate to provide timely, and holistic financial solutions.
. Consistently meet/exceed customer experience and individual/team production goals and enhance year-over-year revenue growth as measured by the Financial Center P&L.
. Provide guidance to CSRs with respect to the sales and referral process.

Customer Service:
. Promote customer satisfaction with a friendly, helpful demeanor and professionalism.
. Act with confidence by answering customer questions and owning customer issues.
. Maintain a position of trust and responsibility by keeping all business confidential.
. Follow the Bancorp Code of Business Conduct and Ethics and other related policies, maintaining ethical behavior at all times.

Bank Operations:
. Adhere to established policies and procedures while opening/servicing the full range of Retail products.
. Participate in the consumer loan and bankcard process, owning sourced loans from application through closing.
. Participate in the opening/closing process of the Financial Center or Bank Mart as directed by the Financial Center Manager.
. Keep up to date on Retail procedures in place to mitigate fraudulent activity and unnecessary risk or exposure.

SUPERVISORY RESPONSIBILITIES: None.",Retail Personal Banker Associate II- Dearborn,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Michigan
['Fifth Third Bank'],"GENERAL FUNCTION: Handles small to medium scale space planning projects, and acts as design support for the EWS design team.

Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues,andensuresthatactions and behaviors drive a positive customer experience.

ESSENTIAL DUTIES & RESPONSIBILITIES:
* Execute feasibility studies for the real estate team.
* Create space planning schematics for small and medium sized workplace projects.
* Work with architectural firms as needed for medium scale design projects, and execute design development internally on small scale projects.
* Help develop finish palettes.
* Support design team by creating design presentations, assisting with tactical tasks related to various projects.
* Create Sketch Up renderings as needed.
* Capture finish palettes and final drawings and documentation for projects.
* Capture design metrics for the real estate portfolio.
* Create polylines in updated drawings and link to CAFM system.
* Manage drawing repository, ensuring drawing standards are adhered to.
* Assist in the creation and documentation of various standards as required.
* Assume additional related responsibilities as assigned.

SUPERVISORY RESPONSIBILITIES:
* None",Design Coordinator.,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Ohio
['Fifth Third Bank'],"GENERAL FUNCTION:

Fifth Third Bank has several teams across the Information Technology Division responsible for building data structures in support of the Bancorp's Reporting and Analytic needs. In this capacity, the Lead Data Business Analyst will serve as aliaisonbetween IT, Operations, and the business line to analyze business and user needs, document requirements, and resolve system problems with a focus on data. Specific SDLC phases supported include Requirements Gathering, Functional Design, Testing,andSupport. A Lead Data Business Analyst would be expected to have an in depth understanding of Line Of Business processes, products, and business plans, as well as Data Warehousing methodologies. Will also act as team lead for assigned projects,guidingand training less experienced Business Analysts in their project work.

Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues, and ensures that actions and behaviors drive a positive customer experience. While operating within the Bank#s risk appetite, achieves results by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.

DUTIES AND RESPONSIBILITIES:
. Functions as the liaison between the business line, operations, and the technical areas throughout the project cycle.
. Acts as team leader in the planning, testing, and implementation of data process enhancements and conversions.
. Possesses strong knowledge of the business line, including the business plan, products, process and revenue streams.
. Ensure data process enhancements follow the appropriate IT guidelines, meet or exceed user requirements, and are completed in a timely fashion. May perform project leader role for projects.
. Identifies data process enhancements, documents business needs and determines development impact to current data processes. Works with programmers and users to ensure accuracy of enhancements.
. Maintains a thorough understanding of ETL processing methods, and the underlying data models.
. Plays a key role in understanding the required uses of the data involved within projects and leads the creation of the data mapping, data models, and reporting needed to meet the project needs.
. Leads the creation of testing needed to ensure appropriate data mapping, modeling, and reporting.
. Reviews operational procedures and methods and recommends changes for improvement with an emphasis on data quality, automation and efficiency.
. Provides input into the creation of detailed project plans, work assignments, target dates and other aspects of assigned projects.
. Provides guidance and context in prioritizing and determining complexity of problems and requests.
. Partners with the technical areas in the research and resolution of system and process problems.
. Identifies, researches, and analyzes production problems, develops solutions, and resolves problems.
. Works with programming resources (in house and third party) to ensure development work is completed to specification.
. Maintains manuals, standard business and status reports, technical training material and reference material.
. May perform some aspects of Project Management including but not limited to Approval gathering, Readiness Assessments, and other artifacts and controls.
. Other duties as required.

SUPERVISORY RESPONSIBILITIES: None",Lead Data Business Analyst.,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Ohio
['Fifth Third Bank'],"GENERAL FUNCTION:
Selected candidates are intended to become a Retail Personal Banker II after completing a 4-8 week on-boarding and education program that includes rotations in Operations and Sales & Service. There will be a certification at the conclusion of theprogramto provide selected candidates the opportunity to demonstrate skills necessary to successfully perform a role within the Retail Personal Banker job family.

The Retail Personal Banker II role is a sales position with a primary focus on sales development and relationship building through the promotion of deposits, loans, fee-based services and the retention of customers. Responsible for selling a full rangeofbanking products and services to meet existing and prospective customer's needs, while providing specialized care and service to existing and prospective bank customers. Utilize and promote the consultative sales and service process, using theprescribedtools and interacting with the staff for referral activity.

Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues, and ensuresthatactions and behaviors drive a positive customer experience. While operating within the Bank's risk appetite, achieves results by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.

ESSENTIAL DUTIES & RESPONSIBILITIES:
Sales/Goals Function:
. Use the consultative sales process and Financial Needs Assessment to build a thorough customer profile and identify current and future financial needs.
. Maintain an in-depth knowledge of Retail consumer and small business products/services and recommend appropriate solutions using our value proposition.
. Utilize CAMP and other approved Marketing tools to proactively reach out to customers and set appointments for periodic financial reviews.
. Primarily focused on cross-selling to existing customer base and engaging in outside sales activities (i.e. Membership Advantage onsite presentations, business sales calls, community financial literacy events, etc.) as directed.
. Establish close working relationships with assigned Business Partners (Mortgage, Small Business, Commercial and Investment), referring customers when appropriate to provide timely, and holistic financial solutions.
. Consistently meet/exceed customer experience and individual/team production goals and enhance year-over-year revenue growth as measured by the Financial Center P&L.
. Provide guidance to CSRs with respect to the sales and referral process.

Customer Service:
. Promote customer satisfaction with a friendly, helpful demeanor and professionalism.
. Act with confidence by answering customer questions and owning customer issues.
. Maintain a position of trust and responsibility by keeping all business confidential.
. Follow the Bancorp Code of Business Conduct and Ethics and other related policies, maintaining ethical behavior at all times.

Bank Operations:
. Adhere to established policies and procedures while opening/servicing the full range of Retail products.
. Participate in the consumer loan and bankcard process, owning sourced loans from application through closing.
. Participate in the opening/closing process of the Financial Center or Bank Mart as directed by the Financial Center Manager.
. Keep up to date on Retail procedures in place to mitigate fraudulent activity and unnecessary risk or exposure.

SUPERVISORY RESPONSIBILITIES: None.",Retail Personal Banker Associate II,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Florida
['Fifth Third Bank'],"GENERAL FUNCTION: Partners with the Implementation Project Managers, Treasury Management business line, IT, and other business partners to analyze standard client and business needs, document requirements, and resolvetechnicalimplementationproblems.Uses knowledge to resolve technical implementation issues and ensure that project goals are met.

Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues, and ensures that actions and behaviors drive a positive customer experience. While operating within the Bank#s risk appetite, achieves results by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.

ESSENTIAL DUTIES & RESPONSIBILITIES:
.Provides input to Project Managers and Commercial Clients when defining product specifications, project scope, and system requirements.
.Provides guidance and context in prioritizing and determining complexity of problems and requests.
.Provides input to project plans, work assignments, target dates and other aspects of assigned implementation projects.
.Partners with Product Management and the technical areas in the research and resolution of product, system, and conversion issues.
.Recommends improvement based on client interactions and experience with an emphasis on increasing customer experience.
.Assist in the development of strategic partnerships with the business unit in order to further develop a solid knowledge base of the business line, including the business plan, products, and processes.
.Continues to enhance a strong base knowledge of relevant product standardards as it relates to workflow, process, and problem resolution and provide input on improvement opportunities.
.Works to expand knowledge of the industry and the applications utilized by Fifth Third Bank, Commercial Treasury Management, and Clients by partnering with Product Management and other key business partners.
.May perform some aspects of Project Management.
.Other duties or projects as assigned.

SUPERVISORY RESPONSIBILITIES: None.",TM Specialist,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Ohio
['Fifth Third Bank'],"GENERAL FUNCTION: Provide excellent customer care to customers regarding daily transactions,
addressing inquiries, and problem resolution, in accordance with Fifth Third Bank policies. Refer
customers to the appropriate business partner for products and services uncovered during business interactions and/or conversations.

Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues, and ensuresthatactions and behaviors drive a positive customer experience. While operating within the Bank#s risk appetite, achieves results by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.

ESSENTIAL DUTIES & RESPONSIBILITIES:
. Customer Experience Function:
o Promote good customer experience by consistently providing best in class customer satisfaction by adhering to and applying customer experience key behaviors in a friendly demeanor, exemplifying a can-do attitude, and portraying awillingnesstohelpat all times.
o Have a developed rapport with the customer base and have knowledge of account ownership.
o Act with confidence by answering and/or finding answers to customer questions and finding solutions to customer issues; be responsive and timely with correspondence and problem resolution.
o Maintain a position of trust and responsibility by keeping all customer business confidential.
o Follow the Bancorp Code of Business Conduct and Ethics and other related policies, maintaining ethical behavior at all times.

. Operations Function:
o Perform daily office responsibilities, working with the platform team, to maintain the efficient operation of the office.
o Maintain a balancing record that is in line with policy and have the ability to find and correct outages and to enlist help as needed.
o Maintain knowledge of the bank policies and financial center procedures, and take responsibility to keep up to date on any changes.
o Handle consumer and business customer problems with professionalism, directing more complex issues seamlessly to the Lead Customer Service Representative or other leadership as necessary.
o Demonstrate sound judgment in decision making, abiding appropriately to established guidelines and procedures.

. Referrals Function:
o Consistently meet or exceed sales referrals, as set by management.
o Actively involve self in daily huddles, sales meetings and staff meetings.
o Maintain a well-developed working knowledge of the complete line of Retail products and services offered, taking responsibility to keep up to date and request assistance for further development needs.
o Initiate conversations to uncover customer needs and effectively refer customers to business partners for the selling of bank products and services.
o Utilize appropriate tools for all referrals sent to business partners for tracking purposes.
o Consistent daily review of tools and dashboards for referral progression and monitoring of referral fulfillment to ensure proper disposition of referrals.
o Continuously increase knowledge and skills through self-motivation, formal education, seminars and in-house training.

SUPERVISORY RESPONSIBILITIES: None.",CSR / Teller - Groesbeck Bank Mart - Part-Time,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],Ohio
['Fifth Third Bank'],"GENERAL FUNCTION: Performs a wide range of duties relating to the origination of residential 1st mortgage loans for outside referrals. Meets standards and objectives defined by management for mortgage loan sales and cross-selling objectives. Assumesoverall responsibility for the residential mortgage loan from application to closing.

Responsible and accountable for risk by openly exchanging ideas and opinions, elevating concerns, and personally following policies and procedures as defined. Accountable for always doing the right thing for customers and colleagues, and ensures that actions and behaviors drive a positive customer experience. While operating within the Bank#s risk appetite, achieves results by consistently identifying, assessing, managing, monitoring, and reporting risks of all types.

ESSENTIAL DUTIES & RESPONSIBILITIES:
* Develop referral contacts (realtors, builders, professional and personal contacts).
* Maintain knowledge of Fifth Third Mortgage Company's policies and procedures.
* Maintain knowledge of available loan products, processing procedures, and underwriting and general departmental guidelines.
* Follow defined protocol for escalation exceptions.
* Take applicant applications by completing Fannie Mae form 1003 on the laptop.
* Utilize the laptop for communication and access of daily rates, applicant credit reports, Loan Prospector responses and transmitting the loan to LOMAS.
* Collect appropriate documentation from each applicant and deliver loan package in the time frames set by management.
* Manage pipeline for all originated loans through closing and complete required management reports.
* Communicate with branches and/or applicants of providing timely updates and progress reports.
* Maintain high levels of customer service while managing each applicant's and support staff#s expectations.
* Attend and participate in all Consumer Lending meetings as required by management.

SUPERVISORY RESPONSIBILITIES: None.",Mortgage Loan Originator,['https://jobcareer.53.com/sap/public/bc/ur/YEOPGL101307/standard/ExternalJobBoard/index.html'],North Carolina
