Morgan Stanley,Morgan Stanley Services Group Inc seeks a Vice President Technical Lead in New York New York Create Party and Account Data Technologies architecture infrastructure and application stack including Master Data Management HUB database application servers Operational Reference Store High Availability and Disaster Recovery Provide architecture oversight and build enterprise application stacks for a master data management platform Gather development requirements conduct analysis and conceptualize framework Design and oversee prototype development and architectural framework Prepare design documents Develop and implement various technical standards Ensure the development of technical solutions are aligned with organization processes and procedure Conduct functional and performance tests for applications Resolve discrepancies identified during development and testing Resolve implementation and deployment issues Participate in development project planning Develop modify enhance and review code Prepare and review test cases Review and analyze test results QUALIFICATIONSRequirements Requires a Master s in Computer Applications Computer Science or a related field of study and five years of experience in the position offered or five years as a Vice President Technical Lead or related occupation in the technology field Requires five years of experience analyzing designing architecting deploying and implementing enterprise level software solutions and applications overseeing full project development life cycle creating functional technical and architecture documentations to capture end to end solutions including business processes rules and user references Requires five years of experience with Siperian MDM Informatica MDM Oracle Golden Gate Java J EE Spring Struts Hibernate Oracle DB Rational Rose IBM BPM UML Unix Web Services WebLogic WebSphere MQ Series WS Security and XML XSD Qualified Applicants To apply visit us at http www morganstanley com about careers careersearch html Scroll down and enter as the Job Number and click Search jobs No calls please EOE Morgan Stanley Use Only LI DNI,"Vice President, Technical Lead",https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,Morgan Stanley Smith Barney LLC seeks an Assistant Vice President in New York New York Provide clients with investment strategy and analysis quantitative solutions fundamental macroeconomic research and trade ideas Develop analytics and quantitative models for investment tools Develop and enhance analytics and quantitative models used in Morgan Stanley s goal based Wealth Management Advisory platform and Robo advisory investment platform Provide quantitative ideas and feedback to product development teams particularly in the area of retirement utility maximization Conduct research in the retirement space and develop practicable solutions to the asset liability issues investors confront against lifecycle driven resource and risk allocation problems Collaborate on the conceptualization and development of in house quantitative tools Deepen insurance and annuity research to enhance retirement and estate planning capabilities Provide custom portfolio allocations based on quantitative research to Morgan Stanley clients Conduct fundamental and econometric research on asset classes in order to forecast their prospective risks and returns using macroeconomic and financial theory information and data Maintain augment and when necessary overhaul the firm s strategic asset allocation framework Develop investment products by analyzing the asset liability structure and related risk over a client s lifestyle Work collaboratively with other team members on investment idea generation data sourcing and creating testing and refining investment research in support of the Firm s retirement research framework QUALIFICATIONSRequirements Requires a Bachelor s Degree in Technology any Finance Engineering Mathematics or related field of study and five years of experience in the position offered or five years of experience as an Associate Technology Analyst or related occupation Requires five years of experience with quantitative experience with statistics and econometric modeling performing quantitative asset allocation analysis within a global financial services institution developing financial investment strategies and quantitative solutions for client investment portfolios financial markets financial market theories and lifecycle economics leveraging insights into portfolio recommendations optimizing asset allocation advice utilizing econometric methods statistics probability theory quantitative techniques including Monte Carlo simulations optimization time series regression analysis and advanced mathematical distributional frameworks to generate quantitative analysis developing financial investment products across multiple asset classes including foreign exchange fixed income securities and structured products back testing products in different market regimes client constraints and investment needs and working on stochastic process frameworks and return distributions Requires four years of experience with programming analytical tools including MATLAB and statistical analysis in MATLAB or other industry standard statistical software package Qualified Applicants To apply visit us at http www morganstanley com about careers careersearch html Scroll down and enter as the Job Number and click Search jobs No calls please EOE Morgan Stanley Use Only LI DNI,Assistant Vice President,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,Company Profile Morgan Stanley is a leading global financial services firm providing a wide range of investment banking securities investment management and wealth management services The Firm s employees serve clients worldwide including corporations governments and individuals from more than offices in countries As a market leader the talent and passion of our people is critical to our success Together we share a common set of values rooted in integrity excellence and strong team ethic Morgan Stanley can provide a superior foundation for building a professional career a place for people to learn to achieve and grow A philosophy that balances personal lifestyles perspectives and needs is an important part of our culture Department Profile The Finance Division reports to the Chief Financial Officer and consists of some employees worldwide Finance protects the Morgan Stanley franchise by serving as guardian of the Firm s books and records and by contributing to firm wide risk management and risk reduction This division maintains relationships with Morgan Stanley s various industry and government regulators and also serves as the conduit of financial information to the outside investment community Finance plays a critical role as advisor to Morgan Stanley s various businesses and its senior management team The Financial Control Group FCG is responsible for overseeing the accounting and financial and regulatory reporting for the Firm FCG prepares external financial reports for public filings and regulators For internal reporting FCG along with Financial Planning and Analysis FPA summarizes plans and forecasts the organization s financial position including income statements balance sheets and analyses of future revenues expenses and earnings FCG is comprised of Business Unit Controllers Infrastructure Controllers Accounting Regulatory and Reporting groups Tax and Valuation Review Responsibilities Produce review commentary on P L movements including analyzing p l attribution and ensuring key drivers are in line with expectations given the underlying risk Responsible for aspects of the month end p l close process including reconciliation review resolving issues and escalating key items to management Responsible for aspects of Balance Sheet substantiation for and review of material changes on a daily basis with the balance sheet reporting team Produce and review various Revenue Balance Sheet Expenses and Capital Analytical Reporting to the business heads Produce and review financial metrics relating to various regulatory reporting requirements including but not limited to Volcker Y C and CCAR Assist in the testing and execution of Interest Rates related Finance project initiatives Daily interaction with trading desk IT Market Risk and other key finance groups Identify issues and initiate discussions on process reengineering improving efficiency and working to improve systems Ad hoc projects will be assigned which will involve discussion with operations legal traders market risk IT i e new systems functionality testing etc LIQUALIFICATIONSSkills years of experience related to job description BA or BS in Accounting or Finance Strong PC skills Excel Word PowerPoint Strong analytical quantitative and problem solving skills Effective communication and interpersonal skills Organizational skills and teamwork a key,Interest Rates Product Controller,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,POSITION SUMMARY The Registered Associate enhances the client experience by providing exceptional client service supporting Branch functions as needed assisting in safeguarding client assets and serving as administrative and operational support to Financial Advisors The Registered Associate is responsible for understanding firm policies procedures and digital capabilities that will allow them to interact with Financial Advisor teams as well as new and existing clients In order to perform daily business activities the Registered Associate is required to have passed FINRA s Securities Industry Essentials SIE Exam and have active Series and or and Licenses which would either be held fully or partially at the time of hire or be obtained through a required study program within the initial months of employment and as a requirement of continued employment DUTIES and RESPONSIBILITIES Maintain existing client relationships through the processing of client requests resolving client inquiries and making sure key client information and documentation is up to date Conduct outreach to maintain strong relationships with client base and identify Firm services and solutions such as digital online access and cash management offerings that support clients needs Onboard new client accounts which includes the collection of required documentation and client information Support the team s marketing strategy by maintaining marketing materials including digital and social media platforms and planning client events and seminars Prepare financial reports spreadsheets and other materials for client meetings Regularly seek opportunities to use firm resources for peer sharing and collaborating with Financial Advisors Proactively participate in firm initiatives directed by local management Actively engage in available training and education programs to maintain current status on policies procedures and risk awareness Input orders on behalf of Financial Advisor Perform administrative duties that support Financial Advisors in daily business practices including but not limited to telephone coverage business travel arrangements coordination of client meetings prepare travel expense reports and file calendar maintenanceQUALIFICATIONSEDUCATION EXPERIENCE KNOWLEDGE and SKILLS Education and or Experience Active SIE Series or and held at time of hire or obtained within initial months of employment Two or more years of industry experience preferred High School Diploma Equivalency College degree preferred Knowledge Skills Strong industry product and branch procedures knowledge Detail oriented with superior organizational skills and ability to prioritize tasks Exceptional writing interpersonal and client service skills Strong computer skills and knowledge of Microsoft Office products Team player with the ability to collaborate with others Ability to work in a fast paced evolving environment Reports To Complex Business Service Officer or Business Service Manager,Registered Associate - Great Lakes,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,Morgan Stanley Wealth Management provides a range of wealth management products and services for affluent individuals businesses and institutions These services include brokerage and investment advisory financial and wealth planning credit and lending cash management annuities and insurance retirement and trust Position Summary The Investment Solutions Product Development team is responsible for supporting more than billion in assets under management across mutual funds money markets College Savings Plans ETFs and ETNs The group is seeking a highly motivated professional to join the Product Development team This position will involve interface with key areas which support the product including operations investments sales marketing legal and compliance technology and web and industry initiatives Key responsibilities will include but are not limited to the following Serve as a subject matter expert for Plans Provide support to sales and service desks and financial advisors including related training sessions Possess high level of detail and ability to coordinate multiple projects and meet deadline Engage with legal and compliance in all matters pertaining to risk management Oversee efforts of operations and technology to address issues and ensure necessary on going controls Assist with the oversight development maintenance and updating of all websites tools marketing materials forms disclosures and other materials Develop and or coordinate field and client facing communications Facilitate reporting requests which includes gathering plan statistics activity metrics and tracking of industry dataQUALIFICATIONSSkills Abilities Proficiency in financial products including Section plans Prior product management and or project management experience Strong verbal and written communication skills Attention to detail and ability to multi task Experience with financial intermediary and direct to consumer distribution Excellent analytical skills and attention to detail Strong judgment in prioritizing evaluating and sharing information as appropriate and determining issues requiring escalation Ability to work independently often on multiple assignments concurrently while adhering to deadlines and the group s standards Strong interpersonal collaborative and team skills including ability to work with third party investment managers and Financial Advisors Proficiency in Word PowerPoint and Excel functions formulas and macros EOE M F D V Committed to Diversity,529 Product Manager,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,POSITION SUMMARY The Client Service Associate enhances the client experience by providing exceptional client service supporting Branch functions as needed assisting in safeguarding client assets and serving as administrative and operational support to Financial Advisors The Client Service Associate is responsible for understanding firm policies procedures and digital capabilities that will allow them to interact with Financial Advisor teams as well as new and existing clients DUTIES and RESPONSIBILITIES Maintain existing client relationships through the processing of client requests resolving client inquiries and making sure key client information and documentation is up to date Conduct outreach to maintain strong relationships with client base and identify Firm services and solutions such as digital online access and cash management offerings that support clients needs Onboard new client accounts which includes the collection of required documentation and client information Support the team s marketing strategy by maintaining marketing materials including digital and social media platforms and planning client events and seminars Regularly seek opportunities to use firm resources for peer sharing and collaborating with Financial Advisors Proactively participate in firm initiatives directed by local management Actively engage in available training and education programs to maintain current status on policies procedures and risk awareness Perform administrative duties that support Financial Advisors in daily business practices including but not limited to telephone coverage business travel arrangements coordination of client meetings prepare travel expense reports and file calendar maintenanceQUALIFICATIONSEDUCATION EXPERIENCE KNOWLEDGE and SKILLS Education and or Experience High School Diploma Equivalency College degree preferred Industry experience is a plus Willingness to obtain Series and or Series and Knowledge Skills Strong computer skills and knowledge of Microsoft Office products Exceptional interpersonal and client service skills Detail orientated with superior organizational skills Team player with the ability to collaborate with others Ability to work in a fast paced evolving environment Reports To Complex Business Service Officer or Business Service Manager Morgan Stanley EOE committed to diversifying its workforce M F D VÊ,Client Service Associate*,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,Company Profile Morgan Stanley is a leading global financial services firm providing a wide range of investment banking securities investment management and wealth management services The Firm s employees serve clients worldwide including corporations governments and individuals from more than offices in countries As a market leader the talent and passion of our people is critical to our success Together we share a common set of values rooted in integrity excellence and strong team ethic Morgan Stanley can provide a superior foundation for building a professional career a place for people to learn to achieve and grow A philosophy that balances personal lifestyles perspectives and needs is an important part of our culture Department Profile Human Resources provide support and strategy at every level of Morgan Stanley s business It helps firm and business unit management with strategic direction in employee recruiting retention development and compensation HR Business Partners work with individual business units to deliver services in data analysis employee relations compensation analysis and performance management Other HR teams are product focused specializing in compensation benefits recruiting reporting and learning and development services Primary Responsibilities The role will provide generalist support primarily to the Budapest Finance Division The role also requires strong partnership with HR colleagues based in London and EMEA as well as members of the Global HR team based in NY The role reports into the Head of Budapest Coverage You must be able to operate effectively across the full range of HR disciplines and be able to work with managers and colleagues at all levels across the business This role offers the right candidate an excellent opportunity to work in partnership with senior members of the business on a range of interesting and challenging initiatives Talent Management Partner with the business to develop a holistic Talent Strategy and partner with the Talent and Diversity Inclusion teams to implement Ensure performance evaluation processes are introduced and understood by the business advising managers on content where necessary Implement and coordinate the divisional talent ranking process for the EMEA region Manage annual promotion processes partnering with the business to ensure this is fair robust and transparent Reward and Compensation Work collaboratively with managers data team and HR counterparts in NY during the annual Year End compensation processes Advise managers to ensure fair objective and appropriate compensation decisions are made Stay abreast of market developments in order to be able to provide business with valuable market insight Resourcing Work proactively with the business and the internal recruitment team on recruitment situations including identifying and selecting appropriate sources of candidates and effective sourcing of lateral hires Work with and in some cases influence managers to ensure we are hiring the right calibre of candidates Work with managers and the Compensation Data team to determine appropriate compensation levels for new hires Employee Relations Work with business to advise on the interpretation and application of Morgan Stanley policies and procedures Advise and coach managers across a range of employee relations issues including performance and conduct taking into account best practice legislative framework and commercial outcome Partner with internal control functions such as Employment Legal Employee Relations Compliance Conduct Risk to deal effectively and appropriately with the management of a range of performance conduct and compliance issues Management Information Work with the HR Data team to provide appropriate timely and value add management information that informs decision making Assist business unit with the interpretation of metrics including Employee Engagement Survey output QUALIFICATIONSSkills Required Degree educated from an accredited educational institution in a relevant field or equivalent The candidate must have an HR Generalist background Previous HR experience within an international environment is a distinct advantage Ability to manage and develop relationships within a complex matrix management structure Strong analytical skills with good attention to detail are critical Full proficiency in written and spoken English as well as excellent interpersonal skills with the ability to communicate fluently and effectively at all levels Ability to influence and persuade clients and colleagues Ability to multi task perform effectively and efficiently under pressure and to adapt to change Solutions based approach with strong results focus and ability to execute and deliver High levels of professionalism and integrity Strong Microsoft Office skills Morgan Stanley is an equal opportunities employer We work to provide a supportive and inclusive environment where all individuals can maximise their full potential Our skilled and creative workforce is comprised of individuals drawn from a broad cross section of the global communities in which we operate and who reflect a variety of backgrounds talents perspectives and experiences Our strong commitment to a culture of inclusion is evident through our constant focus on recruiting developing and advancing individuals based on their skills and talentsÊ,Senior HR Business Partner,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,POSITION SUMMARY The Registered Associate enhances the client experience by providing exceptional client service supporting Branch functions as needed assisting in safeguarding client assets and serving as administrative and operational support to Financial Advisors The Registered Associate is responsible for understanding firm policies procedures and digital capabilities that will allow them to interact with Financial Advisor teams as well as new and existing clients In order to perform daily business activities the Registered Associate is required to have active Series and or and Licenses DUTIES and RESPONSIBILITIES Maintain existing client relationships through the processing of client requests resolving client inquiries and making sure key client information and documentation is up to date Conduct outreach to maintain strong relationships with client base and identify Firm services and solutions such as digital online access and cash management offerings that support clients needs Onboard new client accounts which includes the collection of required documentation and client information Support the team s marketing strategy by maintaining marketing materials including digital and social media platforms and planning client events and seminars Prepare financial reports spreadsheets and other materials for client meetings Regularly seek opportunities to use firm resources for peer sharing and collaborating with Financial Advisors Proactively participate in firm initiatives directed by local management Actively engage in available training and education programs to maintain current status on policies procedures and risk awareness Input orders on behalf of Financial Advisor Perform administrative duties that support Financial Advisors in daily business practices including but not limited to telephone coverage business travel arrangements coordination of client meetings prepare travel expense reports and file calendar maintenanceQUALIFICATIONSEDUCATION EXPERIENCE KNOWLEDGE and SKILLS Education and or Experience Active Series and or Series and Two or more years of industry experience preferred High School Diploma Equivalency College degree preferred Knowledge Skills Strong industry product and branch procedures knowledge Detail oriented with superior organizational skills and ability to prioritize tasks Exceptional writing interpersonal and client service skills Strong computer skills and knowledge of Microsoft Office products Team player with the ability to collaborate with others Ability to work in a fast paced evolving environment Reports To Complex Business Service Officer or Business Service Manager Morgan Stanley EOE committed to diversifying its workforce M F D V,Registered Associate,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,POSITION SUMMARY The Business Service Manager will work closely with the Complex Business Service Officer to supervise manage and support all business and service functions within the Complex Additional job duties include facilitating communication and training for service staff and partnering with the Complex Risk Officers in ensuring compliance standards are met The Business Service Manager will report directly to the Complex Business Service Officer DUTIES and RESPONSIBILITIES Primary responsibility for the business and service functions with focus on consistency quality and compliance with Firm policies and procedures Responsible for supervision of support staff including managing their training and development Expense management including budget tracking headcount ratios travel and expense reports and other programs with a focus on adherence to firm policies Manage and promote firm initiatives projects and remediations Work with Complex Business Service Officer and Human Resources on employee related issues Collaborate with their team on the new hire process and training orientation including coordinating operational and client service support for newly recruited Financial Advisors and their support staff Partner with Complex Risk Officers on branch exams and corrective action plan implementation Manage service transaction approvals including escalations from the Service Review Unit Branch Workflow and Branch Transfer Portal Act as liaison between the complex and various departments within the Firm as necessary Manage day to day resolution of client service inquiries and concerns Consistently conduct support staff meetings to communicate policies and procedures share best practices and promote teamwork within the complex Administer other duties as delegated by the Complex Manager or Complex Business Service Officer Ensure compliance with Firm policies and procedures from an operations and service perspective including labor and wage laws FMLA STD LTD OSHAQUALIFICATIONSEducation and or Experience Bachelor s degree required or equivalent education or experience Previous industry experience Active Series or and and or Other licenses as required for role or by management Knowledge Skills Effective written and verbal communication skills Strong attention to detail Ability to prioritize and resolve complex problems and escalate as necessary Ability to identify issues and trends in order to anticipate change and provide comprehensive solutions and remedies Evidence of strong leadership capabilities or previous supervisory experience Exceptional organizational and conflict resolution skills Ability to manage relationships motivate and lead groups of people at various levels throughout the Complex Reports to Complex Business Service Officer Direct reports Support staff Morgan Stanley EOE committed to diversifying its workforce M F D VÊ,Business Service Manager,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,The Asian Swaps desk headquartered in Hong Kong trades delta one products predominantly equity swaps over most Asian stock markets with hedge fund and other institutional clients The role is to support this team from India The analyst role will broadly involve two types of responsibilities Supporting the desk in day to day trading and booking tasks Analytical support for trading book management and P L optimization Onboarding tasks for new clients Entering accounts in the system moving existing swaps into new folders etc Corp actions processing chasing for risk updates on paying corporate actions Support for Give ups booking cash swap amendments end of day swingsQUALIFICATIONSBusiness Skills Prioritisation Comfortable working on multiple tasks in parallel and managing tactical intra day deadlines Systematic methodical diligent and attentive to detail Ability to handle and process considerable volume of email traffic Business Knowledge Knowledge of Delta One products like Indices warrants futures stock loan and FX preferred Understanding of financial concepts e g hedging leverage financing corporate actions tax Proficient analytical math skills Ability to mine large quantities of data for significant trends and patterns Comfortable with using several complex firm systems Communication Engage with traders over business issues and in business oriented conversation Engage with internal and external teams such as brokers operations IT documentation etc Work independently Working independently yet need to be engage with several trading and support groups within the firm Innovation Suggest process improvements and P L enhancement opportunities Technical Skills Experience and excellent knowledge of using Microsoft Office suite Excel VBA and Access Database programming experience SQL preferred,Analyst - DSP,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,Morgan Stanley Investment Management together with its investment advisory affiliates has more than investment professionals around the world and billion in assets under management or supervision as of September Morgan Stanley Investment Management strives to provide outstanding long term investment performance service and a comprehensive suite of investment management solutions to a diverse client base which includes governments institutions corporations and individuals worldwide The Solutions Multi Asset Group delivers custom portfolios and alpha oriented investment strategies to institutional and high net worth investors around the world Our expertise lies in providing solutions that encompass the full spectrum of traditional and alternative investment strategies across both public and private markets The team manages bn in assets for a diverse range of clients in both on and offshore mutual funds fund of ones and separately managed accounts The team is looking to fill a portfolio manager position with expertise in quantitative portfolio management This position reports to the Head of Business Development for the Multi Asset Solutions team RESPONSIBILITIES Research and develop systematic equity and multi asset trading strategies Evaluate datasets and select strategy constraints Manage client portfolios with accountability for investment performance Work closely with compliance legal operations risk and technology to ensure efficient and effective portfolio management and trading processes Develop and present thought leadership materials to support strategy sales Produce custom analysis for clients and internal reporting Meet with institutions financial advisors and individual investors to market investment strategy and interpret performanceQUALIFICATIONSQUALIFICATIONS years of experience in the financial services industry preferably in quantitative portfolio management Degree in a technical field such as physics economics mathematics or financial engineering Advanced degrees preferred though not required Track record for researching systematic trading strategies Solid statistical knowledge and modelling skills with familiarity with packages such as Matlab Exceptional attention to detail and well organized Strong programming skills Python Experience working with large data sets Team player with excellent verbal and written communication skills Experience with programming and database languages such as python SQL and VBA is desirable,Multi-Asset & Solutions Ð Systematic Strategies Portfolio Manager,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,ÊMorgan Stanley Investment Management together with its investment advisory affiliates has more than investment professionals around the world and billion in assets under management or supervision as of September Morgan Stanley Investment Management strives to provide outstanding long term investment performance service and a comprehensive suite of investment management solutions to a diverse client base which includes governments institutions corporations and individuals worldwide The Solutions Multi Asset Group delivers custom portfolios and alpha oriented investment strategies to institutional and high net worth investors around the world Our expertise lies in providing solutions that encompass the full spectrum of traditional and alternative investment strategies across both public and private markets The team manages bn in assets for a diverse range of clients in both on and offshore mutual funds fund of ones and separately managed accounts The team is looking to fill a portfolio manager position with broad knowledge of equity derivatives and equity linked structured investments This position reports to the Head of Business Development for the Multi Asset Solutions team Job Responsibilities Structured note valuation analysis Portfolio modeling cash management and trade construction Utilize analytical tools to aid in sizing and allocating trades Ensure best execution Manage accounts trades through the firm s operational platform Work closely with compliance legal operations risk and technology to ensure efficient and effective portfolio management and trading processes Develop and present thought leadership materials to support strategy sales Meet with institutions financial advisors and individual investors to market investment strategy and interpret performance QUALIFICATIONSQualifications The candidate should have years experience working with structured investments either in portfolio management structuring or trading Degree in a technical field such as physics economics mathematics or financial engineering preferred though not required Cross asset class experience preferred though not required Exceptional attention to detail and well organized Ability to work effectively in a collaborative environment Team player with excellent verbal and written communication skills Exceptional attention to detail and well organizedÊ,Multi-Asset & Solutions Ð Structured Investments Portfolio Manager,https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,Company Profile Morgan Stanley is a leading global financial services firm providing a wide range of investment banking securities investment management and wealth management services The Firm s employees serve clients worldwide including corporations governments and individuals from more than offices in countries As a market leader the talent and passion of our people is critical to our success Together we share a common set of values rooted in integrity excellence and strong team ethic Morgan Stanley can provide a superior foundation for building a professional career a place for people to learn to achieve and grow A philosophy that balances personal lifestyles perspectives and needs is an important part of our culture Job Purpose Member of the Transaction Management Group TMG EMEA focussing on the issuance of Exchange Traded Products ETPs a dynamic and growing business Reporting to the head of TMG EMEA Main Key Responsibilities Own the automated issuance platform for ETP Manage the set up drafting and automation of documentation to allow STP issuances across multiple payoffs underliers and jurisdictions Work closely with IT and external counsel to implement required legal or commercial changes Continuously monitor and review live documentation to mitigate risks coordinate with IT to implement fixes and support automated templates Own the Base Prospectuses update process Lead the BP updates and supplements ensuring smooth sign off approval and completion ahead of deadlines Liaise and coordinate internally with business units Tax Legal Compliance Treasury and Risk teams and externally with Legal Counsel and other advisors Full review of BPs and product templates Publication and distribution Continuously monitor adherence and compliance with internal and external policies laws and regulations Being the main point of contact for ETP Sales Trading desk and other functions for all matters related to ETP issuances Assist the ETP Sales Trading desk with expense budgeting and internal processing of costs Maintenance and update of ETP related procedures internal policies and similar tasks related to ETP Supervising training developing junior team members secondees or third party vendors QUALIFICATIONSQualifications Knowledge Experience Legal qualification banking background Project management experience Knowledge of the ETP and or Structured Notes business and regulatory regime governing them of advantage Fluent in a foreign language is of advantage e g German Nordic French Skills Strong organizational skills knowledge ability to communicate effectively with internal and external stakeholders Ability to work well under pressure ability to tolerate ambiguity in a fast moving multi tasking environment demonstrating flexibility Dynamic Ability to adapt to new tasks quickly proactive self starter and team player Detail oriented results focused and business driven Must have strong ability to prioritise Morgan Stanley is an equal opportunities employer We work to provide a supportive and inclusive environment where all individuals can maximise their full potential Our skilled and creative workforce is comprised of individuals drawn from a broad cross section of the global communities in which we operate and who reflect a variety of backgrounds talents perspectives and experiences Our strong commitment to a culture of inclusion is evident through our constant focus on recruiting developing and advancing individuals based on their skills and talents LI CNÊ,"Exchange Traded Products,Transaction Management Group, Associate / Vice President",https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
Morgan Stanley,Japan Securities Settlements are responsible for Fixed Income and Equity settlements Our goal is to settle these products and cash on the contractual settlement date to maintain the liquidity in the market and retain good reputation of MS on the street To achieve our goal we work with various teams within Operations business counterparties Legal and Compliance Corporate Treasury IT and external counterparties locally and globally We also work closely with the vendor team in Dalian China Handle the equity and fixed income settlements in local market as well as cash payments Investigate and resolve settlement and payment exceptions Investigate and resolve post settlement internal and external breaks Prepare payment and trade instructions and release to custodian banks Escalate report and mitigate risks associated with the settlement process Identify areas for process improvement to improve the control and efficiency of the process Manage vendor team remotely oversight their work and give guidance on the escalated items Deliver quality service and solutions to their evolving business requirements Work and contribute as a teamQUALIFICATIONSSelf motivated with positive working attitude Lead the team by example working with drive and determination Specialist in functional knowledge and able to deal with multiple tasks under pressure Specialist in market knowledge and able to understand impact of any market changes and communicate to stakeholders Good communication skills able to interact and communicate effectively across cultural and hierarchical lines within the Firm Ability to identify problems as they arise and understand when they need to be escalated Ability to set out apply up to date knowledge and best practices to develop solutions that add value to the firm and our clients Adaptable and flexible to changes and new challenges Keen to learn new skill sets and does so quickly English and Japanese Fluent in written and verbal communication Knowledge of Equity and or Fixed Income products and settlement market rules Knowledge of Cash Management disbursement liquidity management Project management skills Proficiency in Microsoft Office Excel Word and PowerPoint Presentation skills,"Team Manager, Security settlements",https://ms.taleo.net/careersection/2/moresearch.ftl;jsessionid=4arnSxY8eNOOwoalVDMb6HPp4TBIYniVT83doaA4x_4pWQjKFxkl!-497835726
